"analysis_id","run_id","video_name","camera_name","start_time","end_time","total_people","in_count","out_count","male_count","female_count","unknown_gender_count","adult_count","minor_count","unknown_age_count","detection_method","line_position","analysis_time"
148,1,"A7-20250601-030000-035959.mp4","A7",2025/6/1 3:00:00,2025/6/1 3:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/1 9:49:30
149,1,"A7-20250601-040000-045959.mp4","A7",2025/6/1 4:00:00,2025/6/1 4:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/1 9:51:20
150,1,"A7-20250601-050000-055959.mp4","A7",2025/6/1 5:00:00,2025/6/1 5:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/1 9:53:10
151,1,"A7-20250601-060000-065959.mp4","A7",2025/6/1 6:00:00,2025/6/1 6:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/1 9:55:00
152,1,"A7-20250601-070000-075959.mp4","A7",2025/6/1 7:00:00,2025/6/1 7:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/1 9:56:50
153,1,"A7-20250601-080000-085959.mp4","A7",2025/6/1 8:00:00,2025/6/1 8:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/1 9:58:40
154,1,"A7-20250601-090000-095959.mp4","A7",2025/6/1 9:00:00,2025/6/1 9:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/1 10:00:30
155,1,"A7-20250601-100000-105959.mp4","A7",2025/6/1 10:00:00,2025/6/1 10:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/1 10:02:20
156,1,"A7-20250601-110000-115959.mp4","A7",2025/6/1 11:00:00,2025/6/1 11:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/1 10:04:10
157,1,"A7-20250601-120000-125959.mp4","A7",2025/6/1 12:00:00,2025/6/1 12:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/1 10:06:00
158,1,"A7-20250601-130000-135959.mp4","A7",2025/6/1 13:00:00,2025/6/1 13:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/1 10:07:50
159,1,"A7-20250601-140000-145959.mp4","A7",2025/6/1 14:00:00,2025/6/1 14:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/1 10:09:40
160,1,"A7-20250601-150000-155959.mp4","A7",2025/6/1 15:00:00,2025/6/1 15:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/1 10:11:30
161,1,"A7-20250601-160000-165959.mp4","A7",2025/6/1 16:00:00,2025/6/1 16:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/1 10:13:20
162,1,"A7-20250601-170000-175959.mp4","A7",2025/6/1 17:00:00,2025/6/1 17:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/1 10:15:10
163,1,"A7-20250601-180000-185959.mp4","A7",2025/6/1 18:00:00,2025/6/1 18:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/6/1 10:17:00
164,1,"A7-20250601-190000-195959.mp4","A7",2025/6/1 19:00:00,2025/6/1 19:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/6/1 10:18:50
165,1,"A7-20250601-200000-205959.mp4","A7",2025/6/1 20:00:00,2025/6/1 20:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/6/1 10:20:40
166,1,"A7-20250601-210000-215959.mp4","A7",2025/6/1 21:00:00,2025/6/1 21:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/6/1 10:22:30
167,1,"A7-20250601-220000-225959.mp4","A7",2025/6/1 22:00:00,2025/6/1 22:59:59,61,31,30,31,29,1,31,29,1,"horizontal_a",0.50,2025/6/1 10:24:20
168,1,"A7-20250601-230000-235959.mp4","A7",2025/6/1 23:00:00,2025/6/1 23:59:59,63,32,31,32,30,1,32,30,1,"horizontal_a",0.50,2025/6/1 10:26:10
169,1,"A8-20250601-000000-005959.mp4","A8",2025/6/1 0:00:00,2025/6/1 0:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/1 9:44:00
170,1,"A8-20250601-010000-015959.mp4","A8",2025/6/1 1:00:00,2025/6/1 1:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/1 9:45:50
171,1,"A8-20250601-020000-025959.mp4","A8",2025/6/1 2:00:00,2025/6/1 2:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/1 9:47:40
172,1,"A8-20250601-030000-035959.mp4","A8",2025/6/1 3:00:00,2025/6/1 3:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/1 9:49:30
173,1,"A8-20250601-040000-045959.mp4","A8",2025/6/1 4:00:00,2025/6/1 4:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/1 9:51:20
174,1,"A8-20250601-050000-055959.mp4","A8",2025/6/1 5:00:00,2025/6/1 5:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/1 9:53:10
175,1,"A8-20250601-060000-065959.mp4","A8",2025/6/1 6:00:00,2025/6/1 6:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/1 9:55:00
176,1,"A8-20250601-070000-075959.mp4","A8",2025/6/1 7:00:00,2025/6/1 7:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/1 9:56:50
177,1,"A8-20250601-080000-085959.mp4","A8",2025/6/1 8:00:00,2025/6/1 8:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/1 9:58:40
178,1,"A8-20250601-090000-095959.mp4","A8",2025/6/1 9:00:00,2025/6/1 9:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/1 10:00:30
179,1,"A8-20250601-100000-105959.mp4","A8",2025/6/1 10:00:00,2025/6/1 10:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/1 10:02:20
180,1,"A8-20250601-110000-115959.mp4","A8",2025/6/1 11:00:00,2025/6/1 11:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/1 10:04:10
181,1,"A8-20250601-120000-125959.mp4","A8",2025/6/1 12:00:00,2025/6/1 12:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/1 10:06:00
182,1,"A8-20250601-130000-135959.mp4","A8",2025/6/1 13:00:00,2025/6/1 13:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/1 10:07:50
183,1,"A8-20250601-140000-145959.mp4","A8",2025/6/1 14:00:00,2025/6/1 14:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/1 10:09:40
184,1,"A8-20250601-150000-155959.mp4","A8",2025/6/1 15:00:00,2025/6/1 15:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/1 10:11:30
185,1,"A8-20250601-160000-165959.mp4","A8",2025/6/1 16:00:00,2025/6/1 16:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/1 10:13:20
186,1,"A8-20250601-170000-175959.mp4","A8",2025/6/1 17:00:00,2025/6/1 17:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/6/1 10:15:10
187,1,"A8-20250601-180000-185959.mp4","A8",2025/6/1 18:00:00,2025/6/1 18:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/6/1 10:17:00
188,1,"A8-20250601-190000-195959.mp4","A8",2025/6/1 19:00:00,2025/6/1 19:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/6/1 10:18:50
189,1,"A8-20250601-200000-205959.mp4","A8",2025/6/1 20:00:00,2025/6/1 20:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/6/1 10:20:40
190,1,"A8-20250601-210000-215959.mp4","A8",2025/6/1 21:00:00,2025/6/1 21:59:59,61,31,30,31,29,1,31,29,1,"horizontal_a",0.50,2025/6/1 10:22:30
191,1,"A8-20250601-220000-225959.mp4","A8",2025/6/1 22:00:00,2025/6/1 22:59:59,63,32,31,32,30,1,32,30,1,"horizontal_a",0.50,2025/6/1 10:24:20
192,1,"A8-20250601-230000-235959.mp4","A8",2025/6/1 23:00:00,2025/6/1 23:59:59,65,33,32,33,31,1,33,31,1,"horizontal_a",0.50,2025/6/1 10:26:10
193,1,"A1-20250602-000000-005959.mp4","A1",2025/6/2 0:00:00,2025/6/2 0:59:59,12,9,3,4,7,1,4,7,1,"horizontal_a",0.50,2025/6/2 9:44:00
194,1,"A1-20250602-010000-015959.mp4","A1",2025/6/2 1:00:00,2025/6/2 1:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/6/2 9:45:50
195,1,"A1-20250602-020000-025959.mp4","A1",2025/6/2 2:00:00,2025/6/2 2:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/6/2 9:47:40
196,1,"A1-20250602-030000-035959.mp4","A1",2025/6/2 3:00:00,2025/6/2 3:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/6/2 9:49:30
197,1,"A1-20250602-040000-045959.mp4","A1",2025/6/2 4:00:00,2025/6/2 4:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/6/2 9:51:20
198,1,"A1-20250602-050000-055959.mp4","A1",2025/6/2 5:00:00,2025/6/2 5:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/6/2 9:53:10
199,1,"A1-20250602-060000-065959.mp4","A1",2025/6/2 6:00:00,2025/6/2 6:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/2 9:55:00
200,1,"A1-20250602-070000-075959.mp4","A1",2025/6/2 7:00:00,2025/6/2 7:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/2 9:56:50
201,1,"A1-20250602-080000-085959.mp4","A1",2025/6/2 8:00:00,2025/6/2 8:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/2 9:58:40
202,1,"A1-20250602-090000-095959.mp4","A1",2025/6/2 9:00:00,2025/6/2 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/2 10:00:30
203,1,"A1-20250602-100000-105959.mp4","A1",2025/6/2 10:00:00,2025/6/2 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/2 10:02:20
204,1,"A1-20250602-110000-115959.mp4","A1",2025/6/2 11:00:00,2025/6/2 11:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/2 10:04:10
205,1,"A1-20250602-120000-125959.mp4","A1",2025/6/2 12:00:00,2025/6/2 12:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/2 10:06:00
206,1,"A1-20250602-130000-135959.mp4","A1",2025/6/2 13:00:00,2025/6/2 13:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/2 10:07:50
207,1,"A1-20250602-140000-145959.mp4","A1",2025/6/2 14:00:00,2025/6/2 14:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/2 10:09:40
208,1,"A1-20250602-150000-155959.mp4","A1",2025/6/2 15:00:00,2025/6/2 15:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/2 10:11:30
209,1,"A1-20250602-160000-165959.mp4","A1",2025/6/2 16:00:00,2025/6/2 16:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/2 10:13:20
210,1,"A1-20250602-170000-175959.mp4","A1",2025/6/2 17:00:00,2025/6/2 17:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/2 10:15:10
211,1,"A1-20250602-180000-185959.mp4","A1",2025/6/2 18:00:00,2025/6/2 18:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/2 10:17:00
212,1,"A1-20250602-190000-195959.mp4","A1",2025/6/2 19:00:00,2025/6/2 19:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/2 10:18:50
213,1,"A1-20250602-200000-205959.mp4","A1",2025/6/2 20:00:00,2025/6/2 20:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/2 10:20:40
214,1,"A1-20250602-210000-215959.mp4","A1",2025/6/2 21:00:00,2025/6/2 21:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/2 10:22:30
215,1,"A1-20250602-220000-225959.mp4","A1",2025/6/2 22:00:00,2025/6/2 22:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/2 10:24:20
216,1,"A1-20250602-230000-235959.mp4","A1",2025/6/2 23:00:00,2025/6/2 23:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/2 10:26:10
217,1,"A2-20250602-000000-005959.mp4","A2",2025/6/2 0:00:00,2025/6/2 0:59:59,12,9,3,4,7,1,4,7,1,"horizontal_a",0.50,2025/6/2 9:44:00
218,1,"A2-20250602-010000-015959.mp4","A2",2025/6/2 1:00:00,2025/6/2 1:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/6/2 9:45:50
219,1,"A2-20250602-020000-025959.mp4","A2",2025/6/2 2:00:00,2025/6/2 2:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/6/2 9:47:40
220,1,"A2-20250602-030000-035959.mp4","A2",2025/6/2 3:00:00,2025/6/2 3:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/6/2 9:49:30
221,1,"A2-20250602-040000-045959.mp4","A2",2025/6/2 4:00:00,2025/6/2 4:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/6/2 9:51:20
222,1,"A2-20250602-050000-055959.mp4","A2",2025/6/2 5:00:00,2025/6/2 5:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/6/2 9:53:10
223,1,"A2-20250602-060000-065959.mp4","A2",2025/6/2 6:00:00,2025/6/2 6:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/2 9:55:00
224,1,"A2-20250602-070000-075959.mp4","A2",2025/6/2 7:00:00,2025/6/2 7:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/2 9:56:50
225,1,"A2-20250602-080000-085959.mp4","A2",2025/6/2 8:00:00,2025/6/2 8:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/2 9:58:40
226,1,"A2-20250602-090000-095959.mp4","A2",2025/6/2 9:00:00,2025/6/2 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/2 10:00:30
227,1,"A2-20250602-100000-105959.mp4","A2",2025/6/2 10:00:00,2025/6/2 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/2 10:02:20
228,1,"A2-20250602-110000-115959.mp4","A2",2025/6/2 11:00:00,2025/6/2 11:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/2 10:04:10
229,1,"A2-20250602-120000-125959.mp4","A2",2025/6/2 12:00:00,2025/6/2 12:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/2 10:06:00
230,1,"A2-20250602-130000-135959.mp4","A2",2025/6/2 13:00:00,2025/6/2 13:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/2 10:07:50
231,1,"A2-20250602-140000-145959.mp4","A2",2025/6/2 14:00:00,2025/6/2 14:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/2 10:09:40
232,1,"A2-20250602-150000-155959.mp4","A2",2025/6/2 15:00:00,2025/6/2 15:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/2 10:11:30
233,1,"A2-20250602-160000-165959.mp4","A2",2025/6/2 16:00:00,2025/6/2 16:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/2 10:13:20
234,1,"A2-20250602-170000-175959.mp4","A2",2025/6/2 17:00:00,2025/6/2 17:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/2 10:15:10
235,1,"A2-20250602-180000-185959.mp4","A2",2025/6/2 18:00:00,2025/6/2 18:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/2 10:17:00
236,1,"A2-20250602-190000-195959.mp4","A2",2025/6/2 19:00:00,2025/6/2 19:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/2 10:18:50
237,1,"A2-20250602-200000-205959.mp4","A2",2025/6/2 20:00:00,2025/6/2 20:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/2 10:20:40
238,1,"A2-20250602-210000-215959.mp4","A2",2025/6/2 21:00:00,2025/6/2 21:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/2 10:22:30
239,1,"A2-20250602-220000-225959.mp4","A2",2025/6/2 22:00:00,2025/6/2 22:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/2 10:24:20
240,1,"A2-20250602-230000-235959.mp4","A2",2025/6/2 23:00:00,2025/6/2 23:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/6/2 10:26:10
241,1,"A3-20250602-000000-005959.mp4","A3",2025/6/2 0:00:00,2025/6/2 0:59:59,10,8,2,3,6,1,3,6,1,"horizontal_a",0.50,2025/6/2 9:44:00
242,1,"A3-20250602-010000-015959.mp4","A3",2025/6/2 1:00:00,2025/6/2 1:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/6/2 9:45:50
243,1,"A3-20250602-020000-025959.mp4","A3",2025/6/2 2:00:00,2025/6/2 2:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/6/2 9:47:40
244,1,"A3-20250602-030000-035959.mp4","A3",2025/6/2 3:00:00,2025/6/2 3:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/6/2 9:49:30
245,1,"A3-20250602-040000-045959.mp4","A3",2025/6/2 4:00:00,2025/6/2 4:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/6/2 9:51:20
246,1,"A3-20250602-050000-055959.mp4","A3",2025/6/2 5:00:00,2025/6/2 5:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/6/2 9:53:10
247,1,"A3-20250602-060000-065959.mp4","A3",2025/6/2 6:00:00,2025/6/2 6:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/6/2 9:55:00
248,1,"A3-20250602-070000-075959.mp4","A3",2025/6/2 7:00:00,2025/6/2 7:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/2 9:56:50
249,1,"A3-20250602-080000-085959.mp4","A3",2025/6/2 8:00:00,2025/6/2 8:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/2 9:58:40
250,1,"A3-20250602-090000-095959.mp4","A3",2025/6/2 9:00:00,2025/6/2 9:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/2 10:00:30
251,1,"A3-20250602-100000-105959.mp4","A3",2025/6/2 10:00:00,2025/6/2 10:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/2 10:02:20
252,1,"A3-20250602-110000-115959.mp4","A3",2025/6/2 11:00:00,2025/6/2 11:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/2 10:04:10
253,1,"A3-20250602-120000-125959.mp4","A3",2025/6/2 12:00:00,2025/6/2 12:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/2 10:06:00
254,1,"A3-20250602-130000-135959.mp4","A3",2025/6/2 13:00:00,2025/6/2 13:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/2 10:07:50
255,1,"A3-20250602-140000-145959.mp4","A3",2025/6/2 14:00:00,2025/6/2 14:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/2 10:09:40
256,1,"A3-20250602-150000-155959.mp4","A3",2025/6/2 15:00:00,2025/6/2 15:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/2 10:11:30
257,1,"A3-20250602-160000-165959.mp4","A3",2025/6/2 16:00:00,2025/6/2 16:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/2 10:13:20
258,1,"A3-20250602-170000-175959.mp4","A3",2025/6/2 17:00:00,2025/6/2 17:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/2 10:15:10
259,1,"A3-20250602-180000-185959.mp4","A3",2025/6/2 18:00:00,2025/6/2 18:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/2 10:17:00
260,1,"A3-20250602-190000-195959.mp4","A3",2025/6/2 19:00:00,2025/6/2 19:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/2 10:18:50
261,1,"A3-20250602-200000-205959.mp4","A3",2025/6/2 20:00:00,2025/6/2 20:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/2 10:20:40
262,1,"A3-20250602-210000-215959.mp4","A3",2025/6/2 21:00:00,2025/6/2 21:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/2 10:22:30
263,1,"A3-20250602-220000-225959.mp4","A3",2025/6/2 22:00:00,2025/6/2 22:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/2 10:24:20
264,1,"A3-20250602-230000-235959.mp4","A3",2025/6/2 23:00:00,2025/6/2 23:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/2 10:26:10
265,1,"A4-20250602-000000-005959.mp4","A4",2025/6/2 0:00:00,2025/6/2 0:59:59,12,9,3,4,7,1,4,7,1,"horizontal_a",0.50,2025/6/2 9:44:00
266,1,"A4-20250602-010000-015959.mp4","A4",2025/6/2 1:00:00,2025/6/2 1:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/6/2 9:45:50
267,1,"A4-20250602-020000-025959.mp4","A4",2025/6/2 2:00:00,2025/6/2 2:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/6/2 9:47:40
268,1,"A4-20250602-030000-035959.mp4","A4",2025/6/2 3:00:00,2025/6/2 3:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/6/2 9:49:30
269,1,"A4-20250602-040000-045959.mp4","A4",2025/6/2 4:00:00,2025/6/2 4:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/6/2 9:51:20
270,1,"A4-20250602-050000-055959.mp4","A4",2025/6/2 5:00:00,2025/6/2 5:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/6/2 9:53:10
271,1,"A4-20250602-060000-065959.mp4","A4",2025/6/2 6:00:00,2025/6/2 6:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/2 9:55:00
272,1,"A4-20250602-070000-075959.mp4","A4",2025/6/2 7:00:00,2025/6/2 7:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/2 9:56:50
273,1,"A4-20250602-080000-085959.mp4","A4",2025/6/2 8:00:00,2025/6/2 8:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/2 9:58:40
274,1,"A4-20250602-090000-095959.mp4","A4",2025/6/2 9:00:00,2025/6/2 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/2 10:00:30
275,1,"A4-20250602-100000-105959.mp4","A4",2025/6/2 10:00:00,2025/6/2 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/2 10:02:20
276,1,"A4-20250602-110000-115959.mp4","A4",2025/6/2 11:00:00,2025/6/2 11:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/2 10:04:10
277,1,"A4-20250602-120000-125959.mp4","A4",2025/6/2 12:00:00,2025/6/2 12:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/2 10:06:00
278,1,"A4-20250602-130000-135959.mp4","A4",2025/6/2 13:00:00,2025/6/2 13:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/2 10:07:50
279,1,"A4-20250602-140000-145959.mp4","A4",2025/6/2 14:00:00,2025/6/2 14:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/2 10:09:40
280,1,"A4-20250602-150000-155959.mp4","A4",2025/6/2 15:00:00,2025/6/2 15:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/2 10:11:30
281,1,"A4-20250602-160000-165959.mp4","A4",2025/6/2 16:00:00,2025/6/2 16:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/2 10:13:20
282,1,"A4-20250602-170000-175959.mp4","A4",2025/6/2 17:00:00,2025/6/2 17:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/2 10:15:10
283,1,"A4-20250602-180000-185959.mp4","A4",2025/6/2 18:00:00,2025/6/2 18:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/2 10:17:00
284,1,"A4-20250602-190000-195959.mp4","A4",2025/6/2 19:00:00,2025/6/2 19:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/2 10:18:50
285,1,"A4-20250602-200000-205959.mp4","A4",2025/6/2 20:00:00,2025/6/2 20:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/2 10:20:40
286,1,"A4-20250602-210000-215959.mp4","A4",2025/6/2 21:00:00,2025/6/2 21:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/2 10:22:30
287,1,"A4-20250602-220000-225959.mp4","A4",2025/6/2 22:00:00,2025/6/2 22:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/2 10:24:20
288,1,"A4-20250602-230000-235959.mp4","A4",2025/6/2 23:00:00,2025/6/2 23:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/6/2 10:26:10
289,1,"A5-20250602-000000-005959.mp4","A5",2025/6/2 0:00:00,2025/6/2 0:59:59,10,8,2,3,6,1,3,6,1,"horizontal_a",0.50,2025/6/2 9:44:00
290,1,"A5-20250602-010000-015959.mp4","A5",2025/6/2 1:00:00,2025/6/2 1:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/6/2 9:45:50
291,1,"A5-20250602-020000-025959.mp4","A5",2025/6/2 2:00:00,2025/6/2 2:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/6/2 9:47:40
292,1,"A5-20250602-030000-035959.mp4","A5",2025/6/2 3:00:00,2025/6/2 3:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/6/2 9:49:30
293,1,"A5-20250602-040000-045959.mp4","A5",2025/6/2 4:00:00,2025/6/2 4:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/6/2 9:51:20
294,1,"A5-20250602-050000-055959.mp4","A5",2025/6/2 5:00:00,2025/6/2 5:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/6/2 9:53:10
